,price,year,mileage,drive_type,engine_size,num_cylinders,hp,comp_ratio,bore,stroke,values_per_cylinder,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,city_mpg,hw_mpg,luxury,black_interior,dark_exterior,light_exterior,prime_exterior,normal_engine,turbo_engine,alternate_engine
26,16998.0,2015,39000,2,5.7,8,395,10.0,3.92,3.58,2.0,120.5,209.0,79.0,74.0,4684,41.0,39.9,3,,14,20,0,0,0,1,0,1,0,0
27,20998.0,2017,16000,2,1.4,4,160,9.8,2.83,3.31,4.0,90.9,159.6,68.5,48.5,2436,43.1,37.4,2,4.9,26,35,0,1,0,1,0,0,1,0
28,8998.0,2013,57000,2,1.4,4,101,11.0,2.83,3.31,4.0,90.6,139.6,64.0,59.0,2416,40.7,38.6,4,5.0,27,34,0,1,1,0,0,1,0,0
29,9998.0,2013,46000,2,1.4,4,101,11.0,2.83,3.31,4.0,90.6,139.6,64.0,59.0,2363,40.7,38.9,4,10.0,27,34,0,1,0,0,1,1,0,0
30,17998.0,2016,24000,2,2.0,4,188,12.0,3.44,3.27,4.0,104.3,173.6,72.0,63.0,3607,40.4,41.0,5,19.0,41,36,0,1,1,0,0,0,0,1
31,14998.0,2014,43000,2,2.0,4,188,12.0,3.44,3.27,4.0,104.3,173.6,72.0,63.0,3986,43.1,41.0,5,25.0,42,37,0,1,1,0,0,0,0,1
32,18599.0,2011,78000,4,3.5,6,285,11.0,3.6,3.4,4.0,111.2,184.2,76.0,67.0,4265,40.7,40.0,5,69.0,18,26,0,0,0,0,1,1,0,0
33,12599.0,2008,74000,4,3.5,6,265,10.0,3.6,3.4,0.0,111.2,185.7,75.0,67.0,4098,40.7,40.0,5,70.0,15,22,0,0,0,1,0,1,0,0
34,16998.0,2014,19000,2,1.6,4,178,10.0,3.11,3.2,4.0,105.9,178.1,72.0,66.0,3515,43.1,39.9,5,34.0,23,32,0,0,0,0,1,0,1,0
35,23998.0,2018,21000,4,1.5,4,179,10.0,3.11,3.0,4.0,105.9,178.1,75.0,66.3,3678,43.1,39.9,5,34.0,22,28,0,0,0,1,0,0,1,0
36,28998.0,2015,18000,2,3.5,6,290,11.0,3.64,3.41,4.0,112.6,197.1,78.0,70.0,4534,43.1,41.4,7,21.0,17,24,0,1,0,1,0,0,0,1
37,24998.0,2015,44000,2,3.5,6,290,11.0,3.64,3.41,4.0,112.6,197.1,78.0,70.0,4534,43.1,41.4,7,21.0,17,24,0,1,1,0,0,0,0,1
38,36998.0,2018,26000,4,3.5,6,365,10.0,3.64,3.41,4.0,112.8,198.3,78.9,71.0,4901,42.9,41.4,7,21.0,16,22,0,1,0,1,0,0,1,0
39,14998.0,2010,105000,2,3.5,6,250,11.0,3.5,3.66,4.0,109.2,190.9,78.0,72.0,4310,41.4,40.0,8,87.0,17,23,0,0,0,0,1,1,0,0
40,9998.0,2010,85000,2,2.0,4,138,10.0,3.23,3.68,4.0,104.3,177.4,69.0,58.0,2747,43.5,40.0,5,14.0,26,34,0,0,1,0,0,1,0,0
41,12998.0,2016,37000,2,2.0,4,173,12.0,3.19,3.82,4.0,104.3,169.3,70.0,57.0,2851,42.0,40.1,5,23.0,24,32,0,1,0,1,0,1,0,0
42,13998.0,2016,12000,2,2.0,4,173,12.0,3.19,3.82,4.0,104.3,169.3,70.0,57.0,2851,42.0,40.1,5,23.0,24,32,0,1,0,1,0,1,0,0
43,11998.0,2015,58000,2,1.8,4,145,10.0,3.19,3.43,4.0,106.3,179.1,69.0,56.0,2818,43.6,40.0,5,15.0,28,38,0,0,0,1,0,1,0,0
44,13599.0,2016,39000,2,1.8,4,145,10.0,3.19,3.43,4.0,106.3,179.1,69.0,56.0,2818,43.6,40.0,5,15.0,28,37,0,1,0,0,1,1,0,0
45,26998.0,2016,17000,2,3.8,6,311,12.0,3.78,3.43,4.0,118.5,196.5,74.0,58.0,4138,45.7,41.1,5,15.0,18,28,0,0,1,0,0,1,0,0
46,14599.0,2010,54000,2,2.4,4,175,11.0,3.46,3.82,4.0,106.3,184.1,74.0,67.0,3968,42.6,40.2,5,78.0,20,28,0,1,0,0,1,1,0,0
47,18998.0,2016,33000,4,2.4,4,190,11.0,3.46,3.82,4.0,106.3,184.6,74.0,66.0,3616,41.3,39.6,5,35.0,19,25,0,0,0,1,0,1,0,0
48,15998.0,2015,14000,2,2.4,4,185,11.0,3.46,3.82,4.0,110.4,191.1,73.0,58.0,3245,45.5,40.4,5,16.0,25,37,0,0,0,1,0,1,0,0
49,17998.0,2015,35000,4,2.4,4,182,11.0,3.46,3.82,4.0,103.9,173.2,71.0,66.0,3439,41.2,39.4,5,26.0,20,25,0,1,0,1,0,1,0,0
50,21998.0,2017,5000,4,2.0,4,164,11.5,3.19,3.82,4.0,105.1,176.2,72.8,64.8,3490,41.5,39.6,5,31.0,21,26,0,0,0,1,0,1,0,0
51,9998.0,2012,77000,2,1.6,4,138,11.0,3.03,3.36,4.0,104.3,166.1,70.0,55.0,2584,43.9,39.0,4,16.0,27,37,0,1,0,0,1,1,0,0
52,14998.0,2016,23000,2,1.6,4,132,11.0,3.03,3.36,4.0,104.3,166.1,70.0,55.0,2657,43.9,39.0,4,16.0,28,35,0,1,0,1,0,1,0,0
53,18998.0,2011,95000,2,3.7,6,325,11.0,3.76,3.39,4.0,112.2,183.3,,55.0,4078,43.9,39.4,4,10.0,17,25,1,1,1,0,0,1,0,0
54,18998.0,2015,35000,4,3.7,6,328,11.0,3.76,3.39,4.0,112.2,187.9,69.0,57.0,3822,43.9,39.1,5,14.0,18,25,1,1,0,1,0,1,0,0
55,21599.0,2016,33000,2,2.0,4,208,9.8,3.27,3.62,4.0,112.2,188.3,71.0,56.0,3795,44.5,39.5,5,13.0,23,31,1,1,1,0,0,0,1,0
56,41998.0,2015,23000,4,5.0,8,385,11.0,3.63,3.65,4.0,156.8,243.7,79.0,76.0,5716,43.9,40.8,6,,15,21,0,1,0,0,1,0,0,1
57,23599.0,2014,31000,4,3.7,6,325,11.0,3.76,3.39,4.0,110.2,182.3,71.0,61.0,4017,44.3,38.7,5,19.0,17,24,1,1,1,0,0,1,0,0
58,26998.0,2015,47000,4,3.5,6,265,10.0,3.76,3.2,4.0,114.2,196.4,77.0,68.0,4462,42.3,40.7,7,16.0,19,26,1,1,0,0,1,1,0,0
59,30998.0,2017,29000,4,3.5,6,295,11.0,3.78,3.19,4.0,114.2,200.1,77.2,68.6,4515,42.3,40.7,7,15.8,19,26,1,1,0,0,1,1,0,0
60,39998.0,2017,51000,4,5.6,8,400,10.8,3.86,3.62,4.0,121.1,208.9,79.9,75.8,5888,39.6,39.9,8,16.6,13,19,1,0,0,0,1,1,0,0
61,47998.0,2017,6000,4,3.0,6,340,10.5,3.33,3.5,4.0,113.2,186.3,81.5,65.6,4015,40.3,39.6,5,33.5,18,23,1,1,1,0,0,0,1,0
62,20998.0,2016,29000,4,2.4,4,184,10.0,3.46,3.82,4.0,106.3,182.0,73.0,66.0,4044,41.1,39.4,5,30.0,21,28,0,0,0,0,1,1,0,0
63,22998.0,2015,29000,2,3.6,6,290,10.0,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4545,40.3,39.9,5,36.0,17,25,0,1,0,1,0,0,0,1
64,26998.0,2014,53000,4,5.7,8,360,10.0,3.92,3.58,2.0,114.8,189.8,76.0,69.0,4984,40.3,39.9,5,36.0,14,20,0,0,0,0,1,1,0,0
65,28998.0,2015,39000,2,3.6,6,290,10.0,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4754,40.3,39.9,5,36.0,17,25,0,1,0,1,0,0,0,1
66,16998.0,2017,36000,4,2.4,4,172,10.5,3.46,3.82,4.0,103.7,173.8,69.2,66.8,3293,40.6,41.0,5,23.0,20,25,0,1,0,1,0,1,0,0
67,15998.0,2016,35000,2,2.4,4,180,9.8,3.46,3.82,4.0,101.2,166.6,71.0,66.0,3044,41.2,41.1,5,19.0,22,30,0,1,0,1,0,0,1,0
68,17998.0,2015,36000,2,2.4,4,180,10.0,3.46,3.82,4.0,101.2,166.6,71.0,66.0,3187,41.2,41.1,5,19.0,22,31,0,1,0,1,0,1,0,0
69,24599.0,2014,34000,4,3.6,6,285,10.0,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21,0,1,0,0,1,1,0,0
70,35998.0,2016,18000,4,3.6,6,285,10.0,3.78,3.27,4.0,116.0,173.4,73.0,70.0,4397,41.0,41.3,5,32.0,16,21,0,0,1,0,0,1,0,0
71,11998.0,2014,42000,2,1.8,4,148,10.0,3.19,3.43,4.0,106.3,179.5,70.0,56.0,2781,42.2,39.1,5,15.0,25,36,0,1,1,0,0,1,0,0
72,13998.0,2015,20000,2,1.6,4,201,9.5,3.03,3.35,4.0,106.3,171.3,70.0,57.0,2970,42.2,39.4,5,23.0,21,29,0,1,0,1,0,0,1,0
73,25998.0,2015,24000,2,5.0,8,420,12.0,3.78,3.43,4.0,119.9,200.6,74.0,58.0,4555,45.9,40.2,5,16.0,15,23,0,1,1,0,0,1,0,0
74,19998.0,2016,20000,2,2.4,4,185,11.0,3.46,3.82,4.0,110.4,191.1,73.0,57.0,3272,45.5,39.8,5,16.0,24,34,0,1,0,1,0,1,0,0
75,17998.0,2018,5000,2,2.4,4,185,11.3,3.46,3.82,4.0,110.4,191.1,73.2,57.7,3219,45.5,39.8,5,15.9,24,34,0,1,0,1,0,1,0,0
76,15998.0,2017,23000,2,2.4,4,185,11.3,3.46,3.82,4.0,110.4,191.1,73.2,57.7,3219,45.5,39.8,5,15.9,24,34,0,0,0,1,0,1,0,0
77,10998.0,2014,48000,2,1.6,4,138,11.0,3.03,3.36,4.0,101.2,171.9,67.0,57.0,2573,43.8,40.0,5,14.0,27,37,0,1,0,1,0,1,0,0
78,18998.0,2015,32000,2,3.3,6,276,12.0,3.66,3.3,4.0,120.5,201.4,78.0,68.0,4414,40.9,39.8,7,34.0,18,24,0,0,0,1,0,1,0,0
79,23998.0,2018,17000,4,3.3,6,290,11.5,3.62,3.31,4.0,109.4,187.4,74.4,66.5,4101,44.1,39.5,7,11.3,18,25,0,1,1,0,0,1,0,0
80,11599.0,2014,36000,2,1.6,4,130,11.0,2.95,3.36,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,24,30,0,1,0,1,0,1,0,0
81,12998.0,2016,20000,2,1.6,4,130,11.0,2.95,3.36,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,24,30,0,1,1,0,0,1,0,0
82,13998.0,2017,14000,2,1.6,4,130,11.0,3.03,3.36,4.0,101.2,163.0,70.9,63.5,2884,40.9,39.6,5,24.2,24,30,0,1,0,1,0,1,0,0
83,12998.0,2015,55000,2,1.6,4,130,11.0,2.95,3.36,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,24,30,0,1,0,1,0,1,0,0
84,55998.0,2015,44000,4,3.0,6,340,11.0,3.33,3.5,4.0,115.0,196.8,78.0,72.0,4918,38.9,39.3,5,32.0,17,23,1,0,1,0,0,0,1,0
85,38998.0,2015,29000,4,4.6,8,301,10.0,3.7,3.27,4.0,109.8,192.1,74.0,74.0,5305,41.7,38.0,7,,15,20,1,1,1,0,0,1,0,0
86,33998.0,2013,53000,4,4.6,8,0,12.0,3.7,3.27,4.0,116.9,200.0,,58.0,4651,43.7,38.0,5,18.0,16,23,1,1,0,1,0,1,0,0
87,26998.0,2015,57000,4,3.5,6,270,11.0,3.7,3.27,4.0,107.9,187.8,74.0,66.0,4343,43.1,39.1,5,40.0,18,24,1,1,1,0,0,1,0,0
88,27998.0,2015,38000,4,3.5,6,270,11.0,3.7,3.27,4.0,107.9,187.8,74.0,66.0,4343,43.1,39.1,5,40.0,18,24,1,1,1,0,0,1,0,0
89,43998.0,2017,4000,2,2.7,6,335,10.0,3.27,3.27,4.0,117.9,201.4,75.3,58.5,4224,44.4,39.3,5,16.7,18,27,1,0,1,0,0,0,1,0
90,14998.0,2016,41000,2,2.0,4,155,13.0,3.29,3.59,4.0,106.3,175.6,70.0,57.0,2919,42.2,37.6,5,20.0,29,39,0,0,0,0,1,1,0,0
91,11998.0,2013,48000,2,2.0,4,155,12.0,3.29,3.59,4.0,103.9,180.9,,57.0,2950,42.0,38.9,5,12.0,28,40,0,1,1,0,0,1,0,0
92,20998.0,2014,23000,2,1.8,4,201,9.3,3.23,3.35,4.0,108.7,180.8,69.0,56.0,3428,41.7,37.1,5,12.0,22,31,1,0,0,1,0,0,1,0
93,25998.0,2015,19000,2,2.0,4,241,9.8,3.27,3.62,4.0,111.8,184.5,71.0,56.0,3726,41.7,37.1,5,17.0,25,34,1,0,1,0,0,0,1,0
94,24599.0,2015,22000,2,2.0,4,241,9.8,3.27,3.62,4.0,111.8,184.5,71.0,56.0,3726,41.7,37.1,5,17.0,25,34,1,1,1,0,0,0,1,0
95,22599.0,2015,35000,4,2.0,4,241,9.8,3.27,3.62,4.0,111.8,184.5,71.0,56.0,3594,41.7,37.1,5,17.0,24,31,1,0,1,0,0,0,1,0
96,47998.0,2018,1000,2,2.0,4,241,9.8,3.27,3.62,4.0,111.8,184.5,71.3,55.5,3638,42.0,38.8,4,8.8,22,29,1,0,0,1,0,0,1,0
97,26998.0,2016,11000,4,2.0,4,208,9.8,3.27,3.62,4.0,106.3,182.3,70.0,56.0,3395,40.2,38.2,5,13.0,24,32,1,1,1,0,0,0,1,0
98,23998.0,2014,31000,4,2.0,4,208,9.8,3.27,3.62,4.0,106.3,182.3,70.0,56.0,3264,40.2,38.2,5,13.0,26,38,1,1,1,0,0,0,1,0
99,24998.0,2014,55000,2,3.5,6,302,12.0,3.66,3.39,4.0,113.2,191.7,73.0,57.0,3825,41.3,37.9,5,16.0,20,29,1,0,1,0,0,0,0,1
100,26998.0,2013,35000,2,1.8,4,201,9.3,3.23,3.35,4.0,95.7,162.8,71.0,51.0,3241,42.5,38.0,2,10.0,22,32,1,1,0,1,0,0,1,0
101,31998.0,2014,25000,4,2.0,4,291,9.0,3.39,3.39,4.0,104.3,177.0,71.0,58.0,3572,42.5,40.6,5,7.0,17,22,0,1,0,0,1,0,1,0
102,22998.0,2018,23000,4,2.4,4,166,10.5,3.46,3.82,4.0,105.1,184.8,71.3,67.3,3494,40.9,39.9,7,10.3,24,29,0,1,0,1,0,1,0,0
103,28998.0,2015,41000,4,3.7,6,330,11.0,3.76,3.39,4.0,120.1,202.0,72.0,59.0,4156,44.4,39.1,5,15.0,18,24,1,1,1,0,0,1,0,0
104,20599.0,2017,24000,4,2.5,4,170,10.0,3.5,3.94,4.0,106.5,184.5,72.4,66.6,3532,43.0,41.6,7,32.0,25,32,0,1,0,1,0,1,0,0
105,12998.0,2016,22000,2,1.8,4,130,9.9,3.14,3.55,4.0,106.3,182.1,69.0,58.0,2857,42.5,39.4,5,15.0,29,37,0,1,1,0,0,1,0,0
106,13998.0,2015,39000,2,1.8,4,130,9.9,3.14,3.55,4.0,106.3,182.5,69.0,58.0,2857,42.5,39.4,5,15.0,29,39,0,1,0,1,0,1,0,0
107,13599.0,2015,20000,2,1.8,4,130,9.9,3.14,3.55,4.0,106.3,182.1,69.0,58.0,2847,42.5,39.4,5,15.0,29,39,0,1,1,0,0,1,0,0
108,14998.0,2017,6000,2,1.6,4,109,9.8,3.07,3.29,4.0,102.4,175.4,66.7,59.6,2498,41.8,39.8,5,14.9,31,39,0,1,0,0,1,1,0,0
109,11599.0,2015,63000,2,1.6,4,109,9.8,3.07,3.29,4.0,102.4,163.0,66.0,60.0,2482,41.3,40.8,5,19.0,31,40,0,1,0,0,1,1,0,0
110,20599.0,2016,36000,2,2.0,4,200,13.0,3.39,3.39,4.0,101.2,166.7,69.0,50.0,2806,41.9,37.1,4,7.0,21,29,0,1,1,0,0,1,0,0
111,17998.0,2013,38000,2,2.0,4,200,13.0,3.38,3.38,4.0,101.2,166.7,69.0,50.0,2762,41.9,37.1,4,7.0,22,30,0,1,1,0,0,1,0,0
112,15599.0,2015,38000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3190,41.6,38.8,5,15.0,25,35,0,0,0,0,1,1,0,0
113,15998.0,2016,29000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3240,41.6,38.8,5,15.0,25,34,0,1,0,0,1,1,0,0
114,15998.0,2015,29000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3190,41.6,38.8,5,15.0,25,35,0,1,0,1,0,1,0,0
115,15998.0,2015,16000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3190,41.6,38.8,5,15.0,25,35,0,0,0,1,0,1,0,0
116,15998.0,2015,29000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3190,41.6,38.8,5,15.0,25,35,0,0,1,0,0,1,0,0
117,14998.0,2015,70000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3240,41.6,38.8,5,15.0,25,35,0,1,1,0,0,1,0,0
118,14998.0,2014,67000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,189.2,71.0,57.0,3240,41.6,38.8,5,15.0,25,35,0,1,0,0,1,1,0,0
119,15998.0,2015,45000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,190.9,71.0,57.0,3240,41.6,38.8,5,15.0,25,35,0,1,0,1,0,1,0,0
120,13998.0,2014,28000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2820,42.3,38.3,5,13.0,27,36,0,0,0,1,0,1,0,0
121,14998.0,2015,23000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2820,42.3,38.3,5,13.0,27,36,0,0,0,1,0,1,0,0
122,13998.0,2016,54000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2855,42.3,38.3,5,13.0,29,37,0,0,0,1,0,1,0,0
123,13998.0,2015,43000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2855,42.3,38.3,5,13.0,29,38,0,0,0,0,1,1,0,0
124,11599.0,2009,59000,2,1.8,4,132,10.0,3.16,3.48,4.0,102.4,178.7,69.0,57.0,2745,41.7,38.8,5,17.0,27,35,0,0,1,0,0,1,0,0
125,14599.0,2016,36000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2855,42.3,38.3,5,13.0,29,37,0,0,1,0,0,1,0,0
126,10998.0,2009,79000,2,1.8,4,132,10.0,3.16,3.48,4.0,102.4,178.7,69.0,57.0,2822,41.7,38.8,5,17.0,27,35,0,1,0,0,1,1,0,0
127,13998.0,2015,46000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2845,42.3,38.3,5,13.0,29,38,0,1,1,0,0,1,0,0
128,16998.0,2016,8000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2865,42.3,38.3,5,13.0,29,37,0,1,0,1,0,1,0,0
129,22998.0,2010,85000,2,4.0,6,259,10.0,3.7,3.74,4.0,105.9,183.9,75.0,71.0,4050,41.9,41.3,5,67.0,17,22,0,1,0,0,1,1,0,0
130,34998.0,2015,32000,4,3.5,6,270,11.0,3.7,3.27,4.0,109.8,191.1,75.0,68.0,4509,44.2,39.5,7,14.0,18,24,0,1,0,1,0,1,0,0
131,13599.0,2010,48000,2,1.8,4,98,13.0,3.17,3.48,4.0,106.3,175.6,68.0,58.0,3042,42.5,38.3,5,22.0,51,48,0,0,0,0,1,0,0,1
132,18998.0,2016,37000,2,1.8,4,121,13.0,3.17,3.48,4.0,106.3,178.7,69.0,58.0,3075,43.2,39.4,5,25.0,54,50,0,1,0,1,0,0,0,1
133,36998.0,2016,9000,4,3.5,6,278,12.0,3.7,3.27,4.0,127.4,212.3,75.0,70.0,4220,42.9,39.7,5,,18,23,0,0,0,1,0,1,0,0
134,17998.0,2015,31000,2,2.0,4,200,9.6,3.25,3.65,4.0,106.7,189.1,73.0,55.0,3369,41.6,37.4,5,13.0,22,31,0,1,0,1,0,0,1,0
135,18998.0,2016,20000,2,2.0,4,200,9.6,3.25,3.65,4.0,106.7,189.1,73.0,55.0,3369,41.6,37.4,5,13.0,22,31,0,1,0,0,1,0,1,0
136,11998.0,2014,39000,2,2.0,4,115,10.0,3.25,3.65,2.0,104.4,182.2,70.0,57.0,2922,41.2,38.2,5,16.0,23,29,0,1,1,0,0,1,0,0
137,14599.0,2014,36000,2,1.8,4,170,9.6,3.25,3.31,4.0,110.4,191.6,72.0,58.0,3221,42.4,38.3,5,16.0,24,34,0,1,0,1,0,0,1,0
138,14998.0,2015,20000,2,2.5,4,182,9.6,3.5,3.94,4.0,109.3,191.5,72.0,57.0,3191,45.0,40.0,5,15.0,27,38,0,1,1,0,0,1,0,0
139,13998.0,2015,29000,2,2.5,4,182,9.6,3.5,3.94,4.0,109.3,191.5,72.0,57.0,3191,45.0,40.0,5,15.0,27,38,0,1,0,1,0,1,0,0
140,13998.0,2015,45000,2,2.5,4,182,9.6,3.5,3.94,4.0,109.3,191.5,72.0,57.0,3191,45.0,40.0,5,15.0,27,38,0,1,0,1,0,1,0,0
141,17998.0,2017,4000,2,2.5,4,179,10.3,3.5,3.94,4.0,109.3,191.9,72.0,57.8,3212,45.0,40.0,5,15.4,27,39,0,1,0,0,1,1,0,0
142,17998.0,2016,28000,2,2.5,4,182,10.0,3.5,3.94,4.0,109.3,191.9,72.0,57.0,3233,45.0,40.0,5,15.0,27,39,0,0,1,0,0,1,0,0
143,16998.0,2016,15000,2,2.5,4,182,10.0,3.5,3.94,4.0,109.3,191.9,72.0,57.0,3233,45.0,40.0,5,15.0,27,39,0,0,0,0,1,1,0,0
144,47998.0,2017,14000,4,5.6,8,390,11.2,3.86,3.62,4.0,123.2,207.7,79.3,78.0,5841,41.8,39.7,8,20.0,13,18,0,0,0,0,1,1,0,0
145,15998.0,2014,61000,2,3.5,6,260,10.0,3.76,3.2,4.0,111.2,189.9,74.0,67.0,3840,43.6,40.1,5,32.0,18,24,0,0,0,0,1,1,0,0
146,18998.0,2016,27000,2,3.5,6,260,10.0,3.76,3.2,4.0,118.1,200.8,77.0,71.0,4349,43.8,42.1,7,37.0,20,27,0,0,1,0,0,1,0,0
147,19998.0,2017,25000,4,2.5,4,170,10.0,3.5,3.94,4.0,106.5,184.5,72.4,66.6,3532,43.0,41.6,7,32.0,25,32,0,1,0,1,0,1,0,0
148,13998.0,2012,44000,2,1.4,4,138,9.5,2.85,3.25,4.0,105.7,181.0,,58.0,3125,42.3,39.3,5,15.0,26,38,0,1,0,0,1,0,1,0
149,13998.0,2008,75000,4,3.4,6,185,9.5,3.62,3.31,0.0,112.5,188.8,71.0,67.0,3740,41.2,40.9,5,69.0,17,24,0,0,1,0,0,1,0,0
150,19998.0,2014,55000,2,3.6,6,305,12.0,3.7,3.37,4.0,111.7,201.3,73.0,58.0,3800,45.8,39.9,5,19.0,19,29,0,1,1,0,0,0,0,1
151,9998.0,2012,113000,2,2.4,4,169,10.0,3.46,3.85,4.0,112.3,191.8,,57.0,3436,42.2,39.4,5,15.0,22,33,0,1,1,0,0,1,0,0
152,22599.0,2016,2000,2,4.3,6,285,11.0,3.92,3.62,2.0,133.0,224.4,80.0,74.0,4567,45.3,42.4,5,,18,23,0,0,0,1,0,0,0,1
153,12998.0,2017,7000,2,1.8,4,138,10.5,3.17,3.47,4.0,99.4,173.9,68.3,59.7,2733,41.8,38.7,5,14.9,24,34,0,0,1,0,0,1,0,0
154,11998.0,2015,39000,2,1.8,4,138,11.0,3.17,3.47,4.0,99.4,159.0,68.0,59.0,2712,41.8,38.7,5,19.0,25,35,0,1,0,0,1,1,0,0
155,8998.0,2014,47000,2,1.2,4,84,11.0,2.78,3.15,4.0,93.5,144.7,62.0,61.0,2269,42.0,39.4,4,11.0,31,39,0,0,0,0,1,1,0,0
156,11599.0,2017,28000,2,1.4,4,98,10.6,2.91,3.2,4.0,93.9,143.1,62.8,58.4,2278,41.7,39.0,4,11.1,30,38,0,1,0,0,1,1,0,0
157,11998.0,2017,18000,2,1.4,4,98,10.6,2.91,3.2,4.0,93.9,143.1,62.8,58.4,2278,41.7,39.0,4,11.1,30,38,0,1,0,0,1,1,0,0
158,9998.0,2014,62000,2,1.2,4,84,11.0,2.78,3.15,4.0,93.5,144.7,62.0,61.0,2368,42.0,39.4,4,11.0,30,39,0,1,0,0,1,1,0,0
159,14599.0,2016,28000,2,2.4,4,184,10.0,3.46,3.82,4.0,108.0,192.3,73.0,58.0,3473,42.2,38.6,5,15.0,23,36,1,1,1,0,0,1,0,0
160,15998.0,2012,52000,2,3.6,6,283,10.0,3.78,3.28,4.0,108.9,194.8,72.0,57.0,4000,42.4,38.7,4,13.0,19,29,1,1,1,0,0,0,0,1
161,12998.0,2014,46000,2,3.6,6,283,11.0,3.78,3.27,4.0,108.9,191.7,72.0,58.0,3403,42.4,40.1,5,14.0,19,29,1,1,0,0,1,0,0,1
162,22998.0,2017,42000,2,3.6,6,287,11.3,3.78,3.27,4.0,121.6,203.6,79.6,69.9,4652,41.1,40.1,8,32.3,18,28,1,1,0,1,0,1,0,0
163,27998.0,2015,30000,2,5.7,8,372,11.0,3.92,3.58,2.0,116.2,197.9,75.0,57.0,4082,42.0,39.3,5,16.0,16,25,0,1,0,0,1,1,0,0
164,14599.0,2012,72000,2,3.6,6,292,10.0,3.78,3.27,4.0,120.2,199.9,,58.0,3961,41.8,38.6,5,17.0,18,27,0,1,0,1,0,1,0,0
165,12998.0,2016,19000,2,2.0,4,160,10.0,3.46,3.23,4.0,106.4,183.9,72.0,57.0,3122,42.2,38.6,5,13.0,25,35,0,1,1,0,0,1,0,0
166,39998.0,2018,16000,4,5.7,8,360,10.5,3.92,3.58,2.0,119.8,201.2,75.8,72.7,5331,40.3,39.9,7,17.2,14,22,0,1,1,0,0,1,0,0
167,16998.0,2014,54000,2,3.6,6,283,10.0,3.78,3.27,4.0,121.2,202.8,78.0,68.0,4510,40.7,39.8,7,33.0,17,25,0,1,0,0,1,0,0,1
168,16998.0,2016,47000,4,3.6,6,283,10.0,3.78,3.19,4.0,113.8,192.4,72.0,66.0,4238,40.8,40.8,7,40.0,16,24,0,1,0,1,0,1,0,0
169,19998.0,2017,17000,4,3.6,6,283,10.0,3.78,3.19,4.0,113.8,192.4,72.2,66.6,4238,40.8,40.8,7,39.6,16,24,0,1,0,1,0,1,0,0
170,26998.0,2016,27000,4,3.6,6,305,10.0,3.66,3.41,4.0,140.5,229.0,79.0,75.0,5401,41.0,41.0,6,,16,23,0,0,0,1,0,0,0,1
171,15998.0,2014,36000,4,2.0,4,200,9.6,3.25,3.65,4.0,102.5,174.5,71.0,66.0,3591,40.1,39.1,5,24.0,20,26,0,1,0,1,0,0,1,0
172,21998.0,2016,40000,2,2.0,4,240,11.0,3.25,3.67,4.0,111.6,191.1,73.0,58.0,3719,41.9,38.8,5,15.0,25,37,1,1,0,1,0,0,1,0
173,20998.0,2015,60000,2,2.0,4,240,11.0,3.25,3.67,4.0,109.2,182.8,74.0,67.0,4041,41.2,38.1,5,31.0,24,31,1,1,1,0,0,0,1,0
174,19998.0,2016,32000,2,2.4,4,201,12.0,3.43,3.9,4.0,105.1,181.9,70.0,55.0,2970,42.3,38.0,5,12.0,25,35,1,0,0,1,0,1,0,0
175,26998.0,2016,32000,2,3.5,6,279,11.0,3.5,3.66,4.0,105.7,184.4,73.0,65.0,3732,42.0,38.7,5,26.0,20,28,1,0,0,1,0,1,0,0
